chocolate@	巧克力
choice@	選擇
chopstick@	筷子
circle@	圓圈;集團
citizen@	市民;公民
claim@	主張,斷言
clap@	拍手喝采(聲);霹靂聲;輕拍
classic@	古典著作
claw@	(動物的)爪,腳爪;(蟹,蝦等的)鉗,螯
clay@	黏土
cleaner@	清潔工;乾洗店;吸塵器;清潔劑
clerk@	店員;辦事員;職員
climate@	氣候
closet@	壁櫥;衣櫥
cloth@	布;(棉,毛,合成纖維等)織物;衣料
clothes@	衣服
clothing@	(總稱)衣服,衣著
clown@	小丑,丑角
club@	俱樂部;夜總會;社團
coach@	教練
coal@	煤
cock@	公雞
cockroach@	蟑螂
coin@	硬幣
comb@	梳子
company@	公司
completion@	完成,實現
computer@	電腦
conflict@	抵觸,不一致
Confucius@	孔子
congratulation@	祝賀
contact@	接觸;隱形眼鏡
control@	支配;控制;操縱裝置;指揮部
controller@	主計官;主管;控制器
conversation@	會話
cooker@	炊具,烹調器具
copy@	拷貝;副本
corner@	角落
cotton@	棉花
cough@	咳嗽
countryside@	鄉間,農村
county@	郡
couple@	一對
courage@	勇氣
court@	法庭；(網球等的)場地
cousin@	表(堂)兄弟姊妹
crab@	螃蟹
crane@	起重機,吊車
crayon@	蠟筆
cream@	奶油
crime@	犯罪
crisis@	危機;緊急關頭
crop@	作物
cross@	十字架
crowd@	群眾
culture@	文化
cure@	痊癒
curtain@	窗簾;(舞臺上的)幕
custom@	習俗
customer@	顧客
daily@	日報
damage@	損害
data@	資料,數據
dawn@	黎明
debate@	辯論
debt@	債,借款
decision@	決定
degree@	程度
delay@	延遲;耽擱
dentist@	牙醫
department@	部門
depth@	深度,厚度
desert@	沙漠;(常複數)賞罰;(尤指)懲罰
design@	圖案;設計
desire@	渴望
dessert@	餐後甜點
development@	生長;發展
dew@	露水;朝氣
dial@	刻度盤;調節器;撥號盤
diamond@	鑽石
diary@	日記
dictionary@	字典
difference@	差別
difficulty@	困難
dinosaur@	恐龍
direction@	方向; 指示
director@	董事;局長;主任;導演
disagreement@	意見不一;不一致
discussion@	討論
display@	展覽,陳列
distance@	距離
divide@	分歧,不和;分水嶺
division@	區域;部分;除(法)
dolphin@	海豚
donkey@	驢子
dot@	點;小圓點
double@	兩倍
doubt@	懷疑
doughnut@	油炸圈餅
downtown@	城市商業區
drag@	拖曳
dragon@	龍
dragonfly@	蜻蜓
drama@	戲劇
drawer@	抽屜
drawing@	描繪,素描;製圖;抽籤;提款
dress@	洋裝
drop@	(一)滴;點滴;空投;點藥水
drug@	藥品;毒品
drugstore@	(常兼售雜貨的)藥房
drum@	鼓
dryer@	烘衣機
dumpling@	餃子
duty@	義務;關稅
earthquake@	地震
education@	教育
effect@	效力;作用
effort@	努力
elder@	長輩
element@	要素,成分
elevator@	電梯;升降機
emotion@	情緒
encouragement@	鼓勵;獎勵;促進
ending@	結局,結尾;終結;字尾
enemy@	敵人
energy@	精力;能量
enjoyment@	樂趣,享受
entrance@	入口
envelope@	信封
environment@	環境
eraser@	橡皮擦
error@	錯誤
event@	事件
excitement@	刺激;興奮,激動
excuse@	藉口
exercise@	運動;習題
experience@	經驗
expert@	專家;能手
express@	快車;快遞;快運
extra@	附加的人物或錢;號外
eyebrow@	眉,眉毛
fail@	不及格
failure@	失敗
fair@	商品展覽會
fault@	過錯
favor@	偏愛;偏袒
favorite@	特別喜愛的人(或物)
fee@	費用
fellow@	伙伴;同事
female@	雌性動物
fence@	柵欄;籬笆
festival@	節日
fever@	發燒
field@	原野;田賽場地;野外
fighter@	戰士,鬥士
figure@	外形;數字;圖表;(溜冰等)花式
film@	膠捲;影片
fireman@	消防隊員
firewoman@	女消防隊員
fisherman@	漁夫
fit@	適合;合身
fix@	困境;窘境;賄賂;定位
flag@	旗子
flash@	閃光,閃爍
flashlight@	手電筒
flat@	平坦部分
flight@	飛行
flood@	洪水,水災
flour@	麵粉
flow@	流動
flu@	流行性感冒
flute@	橫笛
focus@	焦點
following@	一批追隨者;下列事物(或人員)
fool@	呆子
football@	美式足球
foreigner@	外國人
form@	形態;表格
forward@	前鋒
fox@	狐狸
freedom@	自由
freezer@	冰箱的冷凍部;冷凍箱
fridge@	電冰箱
fright@	驚嚇,恐怖
function@	功能,作用;函數
future@	未來
gain@	獲得;增加;獲利;收益
garage@	車庫
garbage@	垃圾
gardener@	園丁;花匠
gate@	柵門;登機門
general@	將軍
gentleman@	紳士
geography@	地理
giant@	巨人
giraffe@	長頸鹿
glove@	手套
glue@	膠;膠水
goal@	目標;球門
goat@	山羊
golf@	高爾夫球
government@	政府
grade@	年級;分數
grape@	葡萄
growth@	成長;發育;增大
guard@	警衛
guava@	番石榴
guitar@	吉他
guy@	傢伙;人
habit@	習慣
hall@	大廳;講堂
hamburger@	漢堡
hammer@	鎚
handkerchief@	手帕
handle@	把手
hanger@	衣架
heater@	暖氣機
height@	高度
hen@	母雞
hero@	英雄
heroine@	女英雄,女傑
highway@	公路;幹道
hip@	臀部
hippo@	河馬
hippopotamus@	河馬
hire@	租用,雇用
hobby@	嗜好
holder@	持有者;支托物
honey@	蜂蜜;心愛的人
hop@	單足跳;跳躍;麻藥(尤指鴉片)
hospital@	醫院
host@	主人
hostess@	女主人
hotel@	旅館
hum@	嗡嗡聲
humor@	幽默
hunger@	饑餓
hunt@	打獵;搜尋
hunter@	獵人
hurry@	匆忙
icebox@	冷藏庫;冰箱
ill@	不幸;禍害
importance@	重要性
improvement@	改進,改善
income@	收入
increase@	增加;增強
independence@	獨立;自主;自立
industry@	企業;行業
influence@	影響
ink@	墨水
insect@	昆蟲
instance@	例子
instant@	瞬間
instrument@	儀器
interview@	面談;採訪
invitation@	邀請
island@	島嶼
item@	項目;品目
jacket@	夾克;外套
jam@	果醬;擁塞
jazz@	爵士樂
jeans@	牛仔褲
jeep@	吉普車
jog@	輕推;輕撞;慢跑;緩行;暗示
joint@	接頭,接縫;關節
judge@	法官
judgement@	審判; 裁判;評價
judgment@	審判;裁判;判斷力
ketchup@	番茄醬
kindergarten@	幼稚園
kingdom@	王國
knock@	敲;擊,打;指摘,挑剔
knowledge@	學問;知識
koala@	澳洲產無尾熊
ladybird@	瓢蟲
ladybug@	瓢蟲
lane@	巷,弄;車道
language@	語言
lantern@	燈籠
lap@	膝部;(衣,裙等的)下襬
lawyer@	律師
leadership@	領導才能
lemon@	檸檬
lemonade@	檸檬水
length@	(距離,尺寸的)長度
leopard@	豹;美洲豹
lettuce@	類似萵苣的生菜
library@	圖書館
lick@	舔,舐;少量
lid@	蓋子
lightning@	閃電
limit@	限度
link@	環節
liquid@	液體
listener@	傾聽者
loaf@	一條(麵包)
local@	當地居民
lock@	鎖
log@	原木;木料;工作記錄簿
loser@	輸家
loss@	損失
lover@	情人
luck@	好運;幸運
magazine@	雜誌
magic@	魔術
magician@	魔術師
main@	總管道;主要部分;要點
male@	雄性動物
Mandarin@	中國的官話(北京話)
mango@	芒果
manner@	舉止;態度
mark@	記號
marriage@	結婚,婚姻
mask@	面具
mass@	團;塊
mat@	蓆子;墊子
match@	比賽,競賽;對手;相配者;火柴
mate@	同伴,伙伴
meal@	餐
meaning@	意義
means@	手段,方法;工具;收入
measurement@	測量法;測定;尺寸
medicine@	藥
meeting@	集會
melody@	旋律;主調
melon@	瓜,甜瓜
member@	會員
memory@	記憶
menu@	菜單
message@	消息;音信
metal@	金屬
meter@	公尺;計量器
method@	方法
metro@	地下鐵道
military@	軍隊
million@	百萬
mine@	我的東西;礦;源泉;地雷;坑道
minus@	負號
mirror@	鏡子
mix@	混和,攪和;結合
model@	模型;模特兒
monster@	怪物
mosquito@	蚊子
moth@	蛾;蠹,蛀蟲
motion@	移動
motorcycle@	機車
mule@	騾;固執的人
museum@	博物館
musician@	音樂家
nail@	釘子;指甲
napkin@	餐巾
necklace@	項鍊
needle@	針
negative@	否定語;負數;陰電;底片
neighbor@	鄰居
nephew@	侄子;外甥
nest@	巢
net@	網子
niece@	侄女;外甥女
nobody@	無名小子
nod@	點頭
noodle@	麵
notebook@	筆記本
novel@	小說
nut@	核果
object@	物件
offer@	提供,提議;出價;報價
official@	官員,公務員
onion@	洋蔥
opinion@	意見
organ@	器官
organization@	組織
oven@	烤箱
overpass@	天橋
owl@	貓頭鷹
owner@	物主
ox@	公牛
pack@	一小包
package@	包裹
pain@	疼痛;痛苦
painter@	油漆匠;畫家
painting@	油畫,水彩畫
pajamas@	睡衣
palm@	手掌,手心
pan@	平鍋
panda@	貓熊
papaya@	木瓜
pardon@	原諒,饒恕,寬恕;赦免
parrot@	鸚鵡
partner@	夥伴
passenger@	乘客
paste@	漿糊
pat@	輕拍,輕打
path@	小徑;路線
patient@	病人
pattern@	圖案;模式
peace@	和平
peach@	桃子
peanut@	花生;花生果;花生米
pear@	梨子
penguin@	企鵝
pepper@	胡椒;辣椒
perfect@	完成式
period@	一段時間;一堂課
phone@	電話
photo@	相片
photograph@	照片
photographer@	攝影師,照相師
phrase@	片語,詞組
pick@	精華,最好的部分;收穫(量)
picnic@	野餐
pigeon@	鴿子
pile@	一堆
pillow@	枕頭
pin@	大頭針;胸針
pineapple@	鳳梨
ping-pong@	乒乓球,桌球
pink@	粉紅色
pipe@	管子
pitch@	投;投球;音高
pizza@	披薩
plain@	平原
planet@	行星
plate@	盤;碟
platform@	月台;平台
pleasure@	愉快
plus@	正號
poem@	詩
poet@	詩人
poison@	毒物
policy@	政策;策略
population@	人口
pork@	豬肉
port@	港
pose@	姿勢;裝腔作勢
positive@	正面;正數;正片;(電池的)陽極
possibility@	可能性
post@	郵件;柱;樁;崗位;站;交易所
postcard@	明信片
pot@	罐;鍋
potato@	馬鈴薯
pound@	磅
praise@	讚揚,稱讚
presence@	出席,在場
present@	禮物
president@	校長;總統
press@	新聞輿論
pride@	自豪,得意
prince@	王子
princess@	公主
principal@	(中小學)校長
principle@	主義;真諦
printer@	印表機;印刷業者
prison@	監獄
prisoner@	囚犯;俘虜
prize@	獎品
produce@	農產品
producer@	生產者,製造者製片人
progress@	進步
project@	計畫
promise@	承諾,諾言;希望,前途
pudding@	布丁
pump@	唧筒;打氣機;抽水機
pumpkin@	南瓜
punishment@	處罰;懲罰
pupil@	學生
puppet@	木偶;傀儡
puppy@	小狗
purse@	錢包
puzzle@	謎
quality@	品質
quantity@	量
quarter@	?;美金25分;15分鐘
quiz@	小考
rabbit@	兔子
range@	範圍;等級;多爐爐灶
reality@	現實;真實
record@	記錄;唱片
rectangle@	長方形
refrigerator@	電冰箱
regard@	事項;問候
region@	地區,地帶
regular@	正規兵;老客戶;長工;普通尺寸
relation@	關係,關聯
relationship@	關係,關聯;人際關係
repeat@	重複;重播;複寫;副本;
reply@	答覆
reporter@	記者
requirement@	需要;必需品
respect@	尊敬
restaurant@	餐廳
restroom@	廁所
restroom@	廁所
result@	結果
review@	復習
riches@	財富,財產;富有,豐饒
roach@	蟑螂
role@	角色
roll@	滾動;(一)捲;捲餅;隆隆聲;名單
ruler@	尺;統治者
runner@	賽跑者;逃亡者
rush@	急速行動;(交通等的)繁忙;搶購
safety@	安全
sailor@	水手
salad@	沙拉
sample@	樣品
sandwich@	三明治
sauce@	調味醬,醬汁
science@	科學
scientist@	科學家
scissors@	剪刀
score@	得分; 二十; 刻痕; 樂譜
screen@	屏;銀幕
search@	搜查,搜尋;檢查;探索,調查
secret@	秘密
secretary@	秘書
section@	節;斷面
selection@	選擇;選拔;選集,文選
semester@	學期
servant@	雇工
settlement@	解決;清算;定居
share@	股份;市場佔有率;分攤;貢獻
shelf@	架子
shell@	殼,果殼;貝殼
shock@	震驚
shoot@	幼芽,幼枝;狩獵(隊);射擊;拍攝
shorts@	短褲
shower@	陣雨;淋浴
shrimp@	蝦子
sidewalk@	路邊行人道
sign@	記號
silence@	寂靜
silk@	蠶絲,絲;絲織物(品),綢布
single@	單的;一壘安打
sink@	洗物槽
skirt@	裙子
slide@	滑梯;土崩
slip@	滑跤
slipper@	拖鞋
snack@	點心
snail@	蝸牛
soccer@	足球
society@	社會
sock@	短襪
soldier@	軍人
solution@	解答;溶劑
somebody@	某人;有名氣的人
sort@	類型;排序
source@	源頭
soy@	醬油;大豆
soybean@	大豆
speaker@	演講者;揚聲器
speed@	速度
spelling@	拼字;拼寫;拼法
spider@	蜘蛛
spinach@	菠菜
spirit@	精神
spot@	斑點;場所
spread@	蔓延;普及;價格差異
spring@	春天;泉
square@	正方形
squirrel@	松鼠
stage@	舞臺;(進展的)階段
stamp@	郵票;印章
standard@	標準
steak@	牛排
steam@	蒸氣
steel@	鋼,鋼鐵
stick@	棍;棒;杖;枝條
storm@	暴風雨
stove@	爐灶
straight@	直,挺直;(紙牌)五張順牌
stranger@	陌生人
straw@	稻草;吸管
strawberry@	草莓
stream@	溪流
stress@	壓力
stretch@	伸直;伸出;伸長
strike@	攻擊;罷工
string@	線;細繩;帶子
struggle@	使勁;掙扎
subject@	主題;學科
subway@	地鐵
success@	成功
sudden@	突然發生的事
suit@	一套衣服;訴訟
supermarket@	超級市場
supply@	生活用品;補給品
support@	支持
surface@	表面
swallow@	吞嚥;燕子
swan@	天鵝
sweater@	毛衣
sweep@	掃除
swing@	鞦韆;搖擺音樂
symbol@	符號;象徵
table tennis@	乒乓球
talent@	天才
tangerine@	橘子
tank@	槽;坦克
tape@	錄音帶;錄影帶;膠帶
target@	目標
task@	任務;工作
team@	隊
tear@	眼淚
teen@	青少年
teenager@	十幾歲孩子
telephone@	電話
television@	電視
temple@	廟宇;神殿
tennis@	網球
tent@	帳篷
term@	術語;學期
test@	測驗;考試
textbook@	教科書
theater@	戲院;劇院
thief@	小偷
throat@	喉嚨
thumb@	拇指
thunder@	雷
tip@	尖端;小費
title@	標題;頭銜
toast@	烤麵包片
toe@	腳趾
tofu@	豆腐
toilet@	馬桶
tomato@	番茄
tongue@	舌頭
tooth@	牙齒
topic@	論題;話題
tour@	旅行
towel@	毛巾
tower@	塔
track@	行蹤;軌道
trade@	貿易
tradition@	傳統
traffic@	交通
trap@	陷阱;圈套
travel@	旅行
treasure@	財寶
treat@	款待
treatment@	對待;待遇;治療法
trial@	審判
triangle@	三角形
trick@	詭計;戲法;惡作劇
trousers@	長褲
truck@	卡車
trumpet@	小喇叭
trust@	信任,信賴;託管,信託
truth@	事實;真相
tube@	管子
tunnel@	隧道
turkey@	火雞
turtle@	烏龜
type@	類型
typhoon@	颱風
umbrella@	雨傘
underground@	地面下層;地下組織
underwear@	內衣
uniform@	制服
user@	使用者
vacation@	假期
valley@	山谷
value@	價值
victory@	勝利
video@	錄影機;錄影帶
village@	村落
violin@	小提琴
visitor@	訪客
vocabulary@	字彙
volleyball@	排球
vote@	選舉,投票,表決
voter@	選舉人;投票人
waist@	腰
waiter@	男服務生
waitress@	女服務生
wallet@	皮夾
waterfall@	瀑布
watermelon@	西瓜
wave@	波浪
weapon@	武器
weekday@	工作日
western@	西部地區的人
whale@	鯨魚
wheel@	輪子
whisper@	傳聞,流言
width@	寬度
wild@	荒野,荒地;未開發的地方
wing@	翅膀
winner@	贏家
wire@	金屬線
wolf@	狼
wonder@	驚奇;奇觀
wool@	羊毛;毛織品
worth@	價值
wound@	傷口
yard@	庭院;碼(3英呎)
youth@	青少年;青少年時代
zebra@	斑馬
